Date,dax
2013-10-04,8622.9697265625
2013-10-07,8591.580078125
2013-10-08,8555.8896484375
2013-10-09,8516.6904296875
2013-10-10,8685.76953125
2013-10-11,8724.830078125
2013-10-14,8723.8095703125
2013-10-15,8804.4404296875
2013-10-16,8846.0
2013-10-17,8811.98046875
2013-10-18,8865.099609375
2013-10-21,8867.2197265625
2013-10-22,8947.4599609375
2013-10-23,8919.8603515625
2013-10-24,8980.6298828125
2013-10-25,8985.740234375
2013-10-28,8978.650390625
2013-10-29,9022.0400390625
2013-10-30,9010.26953125
2013-10-31,9033.919921875
2013-11-01,9007.830078125
2013-11-04,9037.23046875
2013-11-05,9009.1103515625
2013-11-06,9040.8701171875
2013-11-07,9081.0302734375
2013-11-08,9078.2802734375
2013-11-11,9107.8603515625
2013-11-12,9076.48046875
2013-11-13,9054.830078125
2013-11-14,9149.66015625
2013-11-15,9168.6904296875
2013-11-18,9225.4296875
2013-11-19,9193.2900390625
2013-11-20,9202.0703125
2013-11-21,9196.080078125
2013-11-22,9219.0400390625
2013-11-25,9299.9501953125
2013-11-26,9290.0703125
2013-11-27,9351.1298828125
2013-11-28,9387.3701171875
2013-11-29,9405.2998046875
2013-12-02,9401.9599609375
2013-12-03,9223.400390625
2013-12-04,9140.6298828125
2013-12-05,9084.9501953125
2013-12-06,9172.41015625
2013-12-09,9195.169921875
2013-12-10,9114.4404296875
2013-12-11,9077.1103515625
2013-12-12,9017.0
2013-12-13,9006.4599609375
2013-12-16,9163.5595703125
2013-12-17,9085.1201171875
2013-12-18,9181.75
2013-12-19,9335.740234375
2013-12-20,9400.1796875
2013-12-23,9488.8203125
2013-12-27,9589.3896484375
2013-12-30,9552.16015625
2014-01-02,9400.0400390625
2014-01-03,9435.150390625
2014-01-06,9428.0
2014-01-07,9506.2001953125
2014-01-08,9497.83984375
2014-01-09,9421.6103515625
2014-01-10,9473.240234375
2014-01-13,9510.169921875
2014-01-14,9540.509765625
2014-01-15,9733.8095703125
2014-01-16,9717.7099609375
2014-01-17,9742.9599609375
2014-01-20,9715.900390625
2014-01-21,9730.1201171875
2014-01-22,9720.1103515625
2014-01-23,9631.0400390625
2014-01-24,9392.01953125
2014-01-27,9349.2197265625
2014-01-28,9406.91015625
2014-01-29,9336.73046875
2014-01-30,9373.48046875
2014-01-31,9306.48046875
2014-02-03,9186.51953125
2014-02-04,9127.91015625
2014-02-05,9116.3203125
2014-02-06,9256.580078125
2014-02-07,9301.919921875
2014-02-10,9289.8603515625
2014-02-11,9478.76953125
2014-02-12,9540.0
2014-02-13,9596.76953125
2014-02-14,9662.400390625
2014-02-17,9656.759765625
2014-02-18,9659.7802734375
2014-02-19,9660.0498046875
2014-02-20,9618.849609375
2014-02-21,9656.9501953125
2014-02-24,9708.9404296875
2014-02-25,9699.349609375
2014-02-26,9661.73046875
2014-02-27,9588.330078125
2014-02-28,9692.080078125
2014-03-03,9358.8896484375
2014-03-04,9589.150390625
2014-03-05,9542.01953125
2014-03-06,9542.8701171875
2014-03-07,9350.75
2014-03-10,9265.5
2014-03-11,9307.7900390625
2014-03-12,9188.6904296875
2014-03-13,9017.7900390625
2014-03-14,9056.41015625
2014-03-17,9180.8896484375
2014-03-18,9242.5498046875
2014-03-19,9277.0498046875
2014-03-20,9296.1201171875
2014-03-21,9342.9404296875
2014-03-24,9188.76953125
2014-03-25,9338.400390625
2014-03-26,9448.580078125
2014-03-27,9451.2099609375
2014-03-28,9587.1904296875
2014-03-31,9555.91015625
2014-04-01,9603.7099609375
2014-04-02,9623.3603515625
2014-04-03,9628.8203125
2014-04-04,9695.76953125
2014-04-07,9510.849609375
2014-04-08,9490.7900390625
2014-04-09,9506.349609375
2014-04-10,9454.5400390625
2014-04-11,9315.2900390625
2014-04-14,9339.169921875
2014-04-15,9173.7099609375
2014-04-16,9317.8203125
2014-04-17,9409.7099609375
2014-04-22,9600.08984375
2014-04-23,9544.1904296875
2014-04-24,9548.6796875
2014-04-25,9401.5498046875
2014-04-28,9446.3603515625
2014-04-29,9584.1201171875
2014-04-30,9603.23046875
2014-05-02,9556.01953125
2014-05-05,9529.5
2014-05-06,9467.5302734375
2014-05-07,9521.2998046875
2014-05-08,9607.400390625
2014-05-09,9581.4501953125
2014-05-12,9702.4599609375
2014-05-13,9754.4296875
2014-05-14,9754.3896484375
2014-05-15,9656.0498046875
2014-05-16,9629.099609375
2014-05-19,9659.3896484375
2014-05-20,9639.080078125
2014-05-21,9697.8701171875
2014-05-22,9720.91015625
2014-05-23,9768.009765625
2014-05-26,9892.8203125
2014-05-27,9940.8203125
2014-05-28,9939.169921875
2014-05-29,9938.900390625
2014-05-30,9943.26953125
2014-06-02,9950.1201171875
2014-06-03,9919.740234375
2014-06-04,9926.669921875
2014-06-05,9947.830078125
2014-06-06,9987.1904296875
2014-06-09,10008.6298828125
2014-06-10,10028.7998046875
2014-06-11,9949.8095703125
2014-06-12,9938.7001953125
2014-06-13,9912.8701171875
2014-06-16,9883.98046875
2014-06-17,9920.3203125
2014-06-18,9930.330078125
2014-06-19,10004.0
2014-06-20,9987.240234375
2014-06-23,9920.919921875
2014-06-24,9938.080078125
2014-06-25,9867.75
2014-06-26,9804.900390625
2014-06-27,9815.169921875
2014-06-30,9833.0703125
2014-07-01,9902.41015625
2014-07-02,9911.26953125
2014-07-03,10029.4296875
2014-07-04,10009.080078125
2014-07-07,9906.0703125
2014-07-08,9772.669921875
2014-07-09,9808.2001953125
2014-07-10,9659.1298828125
2014-07-11,9666.33984375
2014-07-14,9783.009765625
2014-07-15,9719.41015625
2014-07-16,9859.26953125
2014-07-17,9753.8798828125
2014-07-18,9720.01953125
2014-07-21,9612.0498046875
2014-07-22,9734.330078125
2014-07-23,9753.5595703125
2014-07-24,9794.0595703125
2014-07-25,9644.009765625
2014-07-28,9598.169921875
2014-07-29,9653.6298828125
2014-07-30,9593.6796875
2014-07-31,9407.48046875
2014-08-01,9210.080078125
2014-08-04,9154.1396484375
2014-08-05,9189.740234375
2014-08-06,9130.0400390625
2014-08-07,9038.9697265625
2014-08-08,9009.3203125
2014-08-11,9180.740234375
2014-08-12,9069.4697265625
2014-08-13,9198.8798828125
2014-08-14,9225.099609375
2014-08-15,9092.599609375
2014-08-18,9245.330078125
2014-08-19,9334.2802734375
2014-08-20,9314.5703125
2014-08-21,9401.5302734375
2014-08-22,9339.169921875
2014-08-25,9510.1396484375
2014-08-26,9588.150390625
2014-08-27,9569.7099609375
2014-08-28,9462.5595703125
2014-08-29,9470.169921875
2014-09-01,9479.0302734375
2014-09-02,9507.01953125
2014-09-03,9626.490234375
2014-09-04,9724.259765625
2014-09-05,9747.01953125
2014-09-08,9758.0302734375
2014-09-09,9710.7001953125
2014-09-10,9700.169921875
2014-09-11,9691.2802734375
2014-09-12,9651.1298828125
2014-09-15,9659.6298828125
2014-09-16,9632.9296875
2014-09-17,9661.5
2014-09-18,9798.1298828125
2014-09-19,9799.259765625
2014-09-22,9749.5400390625
2014-09-23,9595.0302734375
2014-09-24,9661.9697265625
2014-09-25,9510.009765625
2014-09-26,9490.5498046875
2014-09-29,9422.91015625
2014-09-30,9474.2998046875
2014-10-01,9382.0302734375
2014-10-02,9195.6796875
2014-10-06,9209.509765625
2014-10-07,9086.2099609375
2014-10-08,8995.330078125
2014-10-09,9005.01953125
2014-10-10,8788.8095703125
2014-10-13,8812.4296875
2014-10-14,8825.2099609375
2014-10-15,8571.9501953125
2014-10-16,8582.900390625
2014-10-17,8850.26953125
2014-10-20,8717.759765625
2014-10-21,8886.9599609375
2014-10-22,8940.1396484375
2014-10-23,9047.3095703125
2014-10-24,8987.7998046875
2014-10-27,8902.6103515625
2014-10-28,9068.1904296875
2014-10-29,9082.8095703125
2014-10-30,9114.83984375
2014-10-31,9326.8701171875
2014-11-03,9251.7001953125
2014-11-04,9166.4697265625
2014-11-05,9315.48046875
2014-11-06,9377.41015625
2014-11-07,9291.830078125
2014-11-10,9351.8701171875
2014-11-11,9369.0302734375
2014-11-12,9210.9599609375
2014-11-13,9248.509765625
2014-11-14,9252.9404296875
2014-11-17,9306.349609375
2014-11-18,9456.5302734375
2014-11-19,9472.7998046875
2014-11-20,9483.9697265625
2014-11-21,9732.5498046875
2014-11-24,9785.5400390625
2014-11-25,9861.2099609375
2014-11-26,9915.5595703125
2014-11-27,9974.8701171875
2014-11-28,9980.849609375
2014-12-01,9963.509765625
2014-12-02,9934.080078125
2014-12-03,9971.7900390625
2014-12-04,9851.349609375
2014-12-05,10087.1201171875
2014-12-08,10014.990234375
2014-12-09,9793.7099609375
2014-12-10,9799.73046875
2014-12-11,9862.5302734375
2014-12-12,9594.73046875
2014-12-15,9334.009765625
2014-12-16,9563.8896484375
2014-12-17,9544.4296875
2014-12-18,9811.0595703125
2014-12-19,9786.9599609375
2014-12-22,9865.759765625
2014-12-23,9922.1103515625
2014-12-29,9927.1298828125
2014-12-30,9805.5498046875
2015-01-02,9764.73046875
2015-01-05,9473.16015625
2015-01-06,9469.66015625
2015-01-07,9518.1796875
2015-01-08,9837.6103515625
2015-01-09,9648.5
2015-01-12,9781.900390625
2015-01-13,9941.0
2015-01-14,9817.080078125
2015-01-15,10032.6103515625
2015-01-16,10167.76953125
2015-01-19,10242.349609375
2015-01-20,10257.1298828125
2015-01-21,10299.23046875
2015-01-22,10435.6201171875
2015-01-23,10649.580078125
2015-01-26,10798.330078125
2015-01-27,10628.580078125
2015-01-28,10710.9697265625
2015-01-29,10737.8701171875
2015-01-30,10694.3203125
2015-02-02,10828.009765625
2015-02-03,10890.9501953125
2015-02-04,10911.3203125
2015-02-05,10905.41015625
2015-02-06,10846.3896484375
2015-02-09,10663.509765625
2015-02-10,10753.830078125
2015-02-11,10752.1103515625
2015-02-12,10919.650390625
2015-02-13,10963.400390625
2015-02-16,10923.23046875
2015-02-17,10895.6201171875
2015-02-18,10961.0
2015-02-19,11001.9404296875
2015-02-20,11050.6396484375
2015-02-23,11130.919921875
2015-02-24,11205.740234375
2015-02-25,11210.26953125
2015-02-26,11327.1904296875
2015-02-27,11401.66015625
2015-03-02,11410.3603515625
2015-03-03,11280.3603515625
2015-03-04,11390.3798828125
2015-03-05,11504.009765625
2015-03-06,11550.9697265625
2015-03-09,11582.1103515625
2015-03-10,11500.3798828125
2015-03-11,11805.990234375
2015-03-12,11799.3896484375
2015-03-13,11901.6103515625
2015-03-16,12167.7197265625
2015-03-17,11980.849609375
2015-03-18,11922.76953125
2015-03-19,11899.400390625
2015-03-20,12039.3701171875
2015-03-23,11895.83984375
2015-03-24,12005.6904296875
2015-03-25,11865.3203125
2015-03-26,11843.6796875
2015-03-27,11868.330078125
2015-03-30,12086.009765625
2015-03-31,11966.169921875
2015-04-01,12001.3798828125
2015-04-02,11967.3896484375
2015-04-07,12123.51953125
2015-04-08,12035.8603515625
2015-04-09,12166.4404296875
2015-04-10,12374.73046875
2015-04-13,12338.73046875
2015-04-14,12227.599609375
2015-04-15,12231.33984375
2015-04-16,11998.8603515625
2015-04-17,11688.7001953125
2015-04-20,11891.91015625
2015-04-21,11939.580078125
2015-04-22,11867.3701171875
2015-04-23,11723.580078125
2015-04-24,11810.849609375
2015-04-27,12039.16015625
2015-04-28,11811.66015625
2015-04-29,11432.7197265625
2015-04-30,11454.3798828125
2015-05-04,11619.849609375
2015-05-05,11327.6796875
2015-05-06,11350.150390625
2015-05-07,11407.9697265625
2015-05-08,11709.73046875
2015-05-11,11673.349609375
2015-05-12,11472.41015625
2015-05-13,11351.4599609375
2015-05-14,11559.8203125
2015-05-15,11447.0302734375
2015-05-18,11594.2802734375
2015-05-19,11853.330078125
2015-05-20,11848.4697265625
2015-05-21,11864.58984375
2015-05-22,11815.009765625
2015-05-26,11625.1298828125
2015-05-27,11771.1298828125
2015-05-28,11677.5703125
2015-05-29,11413.8203125
2015-06-01,11436.0498046875
2015-06-02,11328.7998046875
2015-06-03,11419.6201171875
2015-06-04,11340.599609375
2015-06-05,11197.150390625
2015-06-08,11064.919921875
2015-06-09,11001.2900390625
2015-06-10,11265.3896484375
2015-06-11,11332.7802734375
2015-06-12,11196.490234375
2015-06-15,10984.9697265625
2015-06-16,11044.009765625
2015-06-17,10978.009765625
2015-06-18,11100.2998046875
2015-06-19,11040.099609375
2015-06-22,11460.5
2015-06-23,11542.5400390625
2015-06-24,11471.259765625
2015-06-25,11473.1298828125
2015-06-26,11492.4296875
2015-06-29,11083.2001953125
2015-06-30,10944.9697265625
2015-07-01,11180.5
2015-07-02,11099.349609375
2015-07-03,11058.3896484375
2015-07-06,10890.6298828125
2015-07-07,10676.7802734375
2015-07-08,10747.2998046875
2015-07-09,10996.41015625
2015-07-10,11315.6298828125
2015-07-13,11484.3798828125
2015-07-14,11516.900390625
2015-07-15,11539.66015625
2015-07-16,11716.759765625
2015-07-17,11673.419921875
2015-07-20,11735.7197265625
2015-07-21,11604.7998046875
2015-07-22,11520.669921875
2015-07-23,11512.1103515625
2015-07-24,11347.4501953125
2015-07-27,11056.400390625
2015-07-28,11173.91015625
2015-07-29,11211.849609375
2015-07-30,11257.150390625
2015-07-31,11308.990234375
2015-08-03,11443.7197265625
2015-08-04,11456.0703125
2015-08-05,11636.2998046875
2015-08-06,11585.099609375
2015-08-07,11490.830078125
2015-08-10,11604.7802734375
2015-08-11,11293.650390625
2015-08-12,10924.6103515625
2015-08-13,11014.6298828125
2015-08-14,10985.1396484375
2015-08-17,10940.330078125
2015-08-18,10915.919921875
2015-08-19,10682.150390625
2015-08-20,10432.1904296875
2015-08-21,10124.51953125
2015-08-24,9648.4296875
2015-08-25,10128.1201171875
2015-08-26,9997.4296875
2015-08-27,10315.6201171875
2015-08-28,10298.5302734375
2015-08-31,10259.4599609375
2015-09-01,10015.5703125
2015-09-02,10048.0498046875
2015-09-03,10317.83984375
2015-09-04,10038.0400390625
2015-09-07,10108.6103515625
2015-09-08,10271.3603515625
2015-09-09,10303.1201171875
2015-09-10,10210.4404296875
2015-09-11,10123.5595703125
2015-09-14,10131.740234375
2015-09-15,10188.1298828125
2015-09-16,10227.2099609375
2015-09-17,10229.580078125
2015-09-18,9916.16015625
2015-09-21,9948.509765625
2015-09-22,9570.66015625
2015-09-23,9612.6201171875
2015-09-24,9427.6396484375
2015-09-25,9688.5302734375
2015-09-28,9483.5498046875
2015-09-29,9450.400390625
2015-09-30,9660.4404296875
2015-10-01,9509.25
2015-10-02,9553.0703125
2015-10-05,9814.7900390625
2015-10-06,9902.830078125
2015-10-07,9970.400390625
2015-10-08,9993.0703125
2015-10-09,10096.599609375
2015-10-12,10119.830078125
2015-10-13,10032.8203125
2015-10-14,9915.849609375
2015-10-15,10064.7998046875
2015-10-16,10104.4296875
2015-10-19,10164.3095703125
2015-10-20,10147.6796875
2015-10-21,10238.099609375
2015-10-22,10491.9697265625
2015-10-23,10794.5400390625
2015-10-26,10801.33984375
2015-10-27,10692.1904296875
2015-10-28,10831.9599609375
2015-10-29,10800.83984375
2015-10-30,10850.1396484375
2015-11-02,10950.669921875
2015-11-03,10951.150390625
2015-11-04,10845.240234375
2015-11-05,10887.740234375
2015-11-06,10988.0302734375
2015-11-09,10815.4501953125
2015-11-10,10832.51953125
2015-11-11,10907.8701171875
2015-11-12,10782.6298828125
2015-11-13,10708.400390625
2015-11-16,10713.23046875
2015-11-17,10971.0400390625
2015-11-18,10959.9501953125
2015-11-19,11085.4404296875
2015-11-20,11119.830078125
2015-11-23,11092.3095703125
2015-11-24,10933.990234375
2015-11-25,11169.5400390625
2015-11-26,11320.76953125
2015-11-27,11293.759765625
2015-11-30,11382.23046875
2015-12-01,11261.240234375
2015-12-02,11190.01953125
2015-12-03,10789.240234375
2015-12-04,10752.099609375
2015-12-07,10886.08984375
2015-12-08,10673.599609375
2015-12-09,10592.490234375
2015-12-10,10598.9296875
2015-12-11,10340.0595703125
2015-12-14,10139.33984375
2015-12-15,10450.3798828125
2015-12-16,10469.259765625
2015-12-17,10738.1201171875
2015-12-18,10608.1904296875
2015-12-21,10497.76953125
2015-12-22,10488.75
2015-12-23,10727.6396484375
2015-12-28,10653.91015625
2015-12-29,10860.1396484375
2015-12-30,10743.009765625
2016-01-04,10283.4404296875
2016-01-05,10310.099609375
2016-01-06,10214.01953125
2016-01-07,9979.849609375
2016-01-08,9849.33984375
2016-01-11,9825.0703125
2016-01-12,9985.4296875
2016-01-13,9960.9599609375
2016-01-14,9794.2001953125
2016-01-15,9545.26953125
2016-01-18,9521.849609375
2016-01-19,9664.2099609375
2016-01-20,9391.6396484375
2016-01-21,9574.16015625
2016-01-22,9764.8798828125
2016-01-25,9736.150390625
2016-01-26,9822.75
2016-01-27,9880.8203125
2016-01-28,9639.58984375
2016-01-29,9798.1103515625
2016-02-01,9757.8798828125
2016-02-02,9581.0400390625
2016-02-03,9434.8203125
2016-02-04,9393.3603515625
2016-02-05,9286.23046875
2016-02-08,8979.3603515625
2016-02-09,8879.400390625
2016-02-10,9017.2900390625
2016-02-11,8752.8701171875
2016-02-12,8967.509765625
2016-02-15,9206.83984375
2016-02-16,9135.1103515625
2016-02-17,9377.2099609375
2016-02-18,9463.6396484375
2016-02-19,9388.0498046875
2016-02-22,9573.58984375
2016-02-23,9416.76953125
2016-02-24,9167.7998046875
2016-02-25,9331.48046875
2016-02-26,9513.2998046875
2016-02-29,9495.400390625
2016-03-01,9717.16015625
2016-03-02,9776.6201171875
2016-03-03,9751.919921875
2016-03-04,9824.169921875
2016-03-07,9778.9296875
2016-03-08,9692.8203125
2016-03-09,9723.08984375
2016-03-10,9498.150390625
2016-03-11,9831.1298828125
2016-03-14,9990.259765625
2016-03-15,9933.849609375
2016-03-16,9983.41015625
2016-03-17,9892.2001953125
2016-03-18,9950.7998046875
2016-03-21,9948.6396484375
2016-03-22,9990.0
2016-03-23,10022.9296875
2016-03-24,9851.349609375
2016-03-29,9887.9404296875
2016-03-30,10046.6103515625
2016-03-31,9965.509765625
2016-04-01,9794.6396484375
2016-04-04,9822.080078125
2016-04-05,9563.3603515625
2016-04-06,9624.509765625
2016-04-07,9530.6201171875
2016-04-08,9622.259765625
2016-04-11,9682.990234375
2016-04-12,9761.4697265625
2016-04-13,10026.099609375
2016-04-14,10093.650390625
2016-04-15,10051.5703125
2016-04-18,10120.3095703125
2016-04-19,10349.58984375
2016-04-20,10421.2900390625
2016-04-21,10435.73046875
2016-04-22,10373.490234375
2016-04-25,10294.349609375
2016-04-26,10259.58984375
2016-04-27,10299.830078125
2016-04-28,10321.150390625
2016-04-29,10038.9697265625
2016-05-02,10123.26953125
2016-05-03,9926.76953125
2016-05-04,9828.25
2016-05-05,9851.8603515625
2016-05-06,9869.9501953125
2016-05-09,9980.490234375
2016-05-10,10045.4404296875
2016-05-11,9975.3203125
2016-05-12,9862.1201171875
2016-05-13,9952.900390625
2016-05-17,9890.1904296875
2016-05-18,9943.23046875
2016-05-19,9795.8896484375
2016-05-20,9916.01953125
2016-05-23,9842.2900390625
2016-05-24,10057.3095703125
2016-05-25,10205.2099609375
2016-05-26,10272.7099609375
2016-05-27,10286.3095703125
2016-05-30,10333.23046875
2016-05-31,10262.740234375
2016-06-01,10204.4404296875
2016-06-02,10208.0
2016-06-03,10103.259765625
2016-06-06,10121.080078125
2016-06-07,10287.6796875
2016-06-08,10217.0302734375
2016-06-09,10088.8701171875
2016-06-10,9834.6201171875
2016-06-13,9657.4404296875
2016-06-14,9519.2001953125
2016-06-15,9606.7099609375
2016-06-16,9550.4697265625
2016-06-17,9631.3603515625
2016-06-20,9962.01953125
2016-06-21,10015.5400390625
2016-06-22,10071.0595703125
2016-06-23,10257.0302734375
2016-06-24,9557.16015625
2016-06-27,9268.66015625
2016-06-28,9447.2802734375
2016-06-29,9612.26953125
2016-06-30,9680.08984375
2016-07-01,9776.1201171875
2016-07-04,9709.08984375
2016-07-05,9532.6103515625
2016-07-06,9373.259765625
2016-07-07,9418.7802734375
2016-07-08,9629.66015625
2016-07-11,9833.41015625
2016-07-12,9964.0703125
2016-07-13,9930.7099609375
2016-07-14,10068.2998046875
2016-07-15,10066.900390625
2016-07-18,10063.1298828125
2016-07-19,9981.240234375
2016-07-20,10142.009765625
2016-07-21,10156.2099609375
2016-07-22,10147.4599609375
2016-07-25,10198.240234375
2016-07-26,10247.759765625
2016-07-27,10319.5498046875
2016-07-28,10274.9296875
2016-07-29,10337.5
2016-08-01,10330.51953125
2016-08-02,10144.33984375
2016-08-03,10170.2099609375
2016-08-04,10227.8603515625
2016-08-05,10367.2099609375
2016-08-08,10432.3603515625
2016-08-09,10692.900390625
2016-08-10,10650.8896484375
2016-08-11,10742.83984375
2016-08-12,10713.4296875
2016-08-15,10739.2099609375
2016-08-16,10676.650390625
2016-08-17,10537.669921875
2016-08-18,10603.0302734375
2016-08-19,10544.3603515625
2016-08-22,10494.349609375
2016-08-23,10592.8798828125
2016-08-24,10622.9697265625
2016-08-25,10529.58984375
2016-08-26,10587.76953125
2016-08-29,10544.4404296875
2016-08-30,10657.6396484375
2016-08-31,10592.6904296875
2016-09-01,10534.3095703125
2016-09-02,10683.8203125
2016-09-05,10672.2197265625
2016-09-06,10687.1396484375
2016-09-07,10752.98046875
2016-09-08,10675.2900390625
2016-09-09,10573.4404296875
2016-09-12,10431.76953125
2016-09-13,10386.599609375
2016-09-14,10378.400390625
2016-09-15,10431.2001953125
2016-09-16,10276.169921875
2016-09-19,10373.8701171875
2016-09-20,10393.8603515625
2016-09-21,10436.490234375
2016-09-22,10674.1796875
2016-09-23,10626.9697265625
2016-09-26,10393.7099609375
2016-09-27,10361.48046875
2016-09-28,10438.33984375
2016-09-29,10405.5400390625
2016-09-30,10511.01953125
2016-10-04,10619.6103515625
2016-10-05,10585.7802734375
2016-10-06,10568.7998046875
2016-10-07,10490.8603515625
2016-10-10,10624.080078125
2016-10-11,10577.16015625
2016-10-12,10523.0703125
2016-10-13,10414.0703125
2016-10-14,10580.3798828125
2016-10-17,10503.5703125
2016-10-18,10631.5498046875
2016-10-19,10645.6796875
2016-10-20,10701.3896484375
2016-10-21,10710.73046875
2016-10-24,10761.169921875
2016-10-25,10757.3095703125
2016-10-26,10709.6796875
2016-10-27,10717.080078125
2016-10-28,10696.1904296875
2016-10-31,10665.009765625
2016-11-01,10526.16015625
2016-11-02,10370.9296875
2016-11-03,10325.8798828125
2016-11-04,10259.1298828125
2016-11-07,10456.9501953125
2016-11-08,10482.3203125
2016-11-09,10646.009765625
2016-11-10,10630.1201171875
2016-11-11,10667.9501953125
2016-11-14,10693.6904296875
2016-11-15,10735.1396484375
2016-11-16,10663.8701171875
2016-11-17,10685.5400390625
2016-11-18,10664.5595703125
2016-11-21,10685.1298828125
2016-11-22,10713.849609375
2016-11-23,10662.4404296875
2016-11-24,10689.259765625
2016-11-25,10699.26953125
2016-11-28,10582.669921875
2016-11-29,10620.490234375
2016-11-30,10640.2998046875
2016-12-01,10534.0498046875
2016-12-02,10513.349609375
2016-12-05,10684.830078125
2016-12-06,10775.3203125
2016-12-07,10986.6904296875
2016-12-08,11179.419921875
2016-12-09,11203.6298828125
2016-12-12,11190.2099609375
2016-12-13,11284.650390625
2016-12-14,11244.83984375
2016-12-15,11366.400390625
2016-12-16,11404.009765625
2016-12-19,11426.7001953125
2016-12-20,11464.740234375
2016-12-21,11468.6396484375
2016-12-22,11456.099609375
2016-12-23,11449.9296875
2016-12-27,11472.240234375
2016-12-28,11474.990234375
2016-12-29,11451.0498046875
2016-12-30,11481.0595703125
2017-01-02,11598.330078125
2017-01-03,11584.240234375
2017-01-04,11584.3095703125
2017-01-05,11584.9404296875
2017-01-06,11599.009765625
2017-01-09,11563.990234375
2017-01-10,11583.2998046875
2017-01-11,11646.169921875
2017-01-12,11521.0400390625
2017-01-13,11629.1796875
2017-01-16,11554.7099609375
2017-01-17,11540.0
2017-01-18,11599.3896484375
2017-01-19,11596.8896484375
2017-01-20,11630.1298828125
2017-01-23,11545.75
2017-01-24,11594.9404296875
2017-01-25,11806.0498046875
2017-01-26,11848.6298828125
2017-01-27,11814.26953125
2017-01-30,11681.8896484375
2017-01-31,11535.3095703125
2017-02-01,11659.5
2017-02-02,11627.9501953125
2017-02-03,11651.490234375
2017-02-06,11509.83984375
2017-02-07,11549.4404296875
2017-02-08,11543.3798828125
2017-02-09,11642.8603515625
2017-02-10,11666.9697265625
2017-02-13,11774.4296875
2017-02-14,11771.8095703125
2017-02-15,11793.9296875
2017-02-16,11757.240234375
2017-02-17,11757.01953125
2017-02-20,11827.6201171875
2017-02-21,11967.490234375
2017-02-22,11998.58984375
2017-02-23,11947.830078125
2017-02-24,11804.0302734375
2017-02-27,11822.669921875
2017-02-28,11834.41015625
2017-03-01,12067.1904296875
2017-03-02,12059.5703125
2017-03-03,12027.3603515625
2017-03-06,11958.400390625
2017-03-07,11966.1396484375
2017-03-08,11967.3095703125
2017-03-09,11978.3896484375
2017-03-10,11963.1796875
2017-03-13,11990.0302734375
2017-03-14,11988.7900390625
2017-03-15,12009.8701171875
2017-03-16,12083.1796875
2017-03-17,12095.240234375
2017-03-20,12052.900390625
2017-03-21,11962.1298828125
2017-03-22,11904.1201171875
2017-03-23,12039.6796875
2017-03-24,12064.26953125
2017-03-27,11996.0703125
2017-03-28,12149.419921875
2017-03-29,12203.0
2017-03-30,12256.4296875
2017-03-31,12312.8701171875
2017-04-03,12257.2001953125
2017-04-04,12282.33984375
2017-04-05,12217.5400390625
2017-04-06,12230.8896484375
2017-04-07,12225.0595703125
2017-04-10,12200.51953125
2017-04-11,12139.349609375
2017-04-12,12154.7001953125
2017-04-13,12109.0
2017-04-18,12000.4404296875
2017-04-19,12016.4501953125
2017-04-20,12027.3203125
2017-04-21,12048.5703125
2017-04-24,12454.98046875
2017-04-25,12467.0400390625
2017-04-26,12472.7998046875
2017-04-27,12443.7900390625
2017-04-28,12438.009765625
2017-05-02,12507.900390625
2017-05-03,12527.83984375
2017-05-04,12647.7802734375
2017-05-05,12716.8896484375
2017-05-08,12694.5498046875
2017-05-09,12749.1201171875
2017-05-10,12757.4599609375
2017-05-11,12711.0595703125
2017-05-12,12770.41015625
2017-05-15,12807.0400390625
2017-05-16,12804.5302734375
2017-05-17,12631.6103515625
2017-05-18,12590.0595703125
2017-05-19,12638.6904296875
2017-05-22,12619.4599609375
2017-05-23,12659.150390625
2017-05-24,12642.8701171875
2017-05-25,12621.7197265625
2017-05-26,12602.1796875
2017-05-29,12628.9501953125
2017-05-30,12598.6796875
2017-05-31,12615.0595703125
2017-06-01,12664.919921875
2017-06-02,12822.9404296875
2017-06-06,12690.1201171875
2017-06-07,12672.490234375
2017-06-08,12713.580078125
2017-06-09,12815.7197265625
2017-06-12,12690.4404296875
2017-06-13,12764.98046875
2017-06-14,12805.9501953125
2017-06-15,12691.8095703125
2017-06-16,12752.73046875
2017-06-19,12888.9501953125
2017-06-20,12814.7900390625
2017-06-21,12774.259765625
2017-06-22,12794.0
2017-06-23,12733.41015625
2017-06-26,12770.830078125
2017-06-27,12671.01953125
2017-06-28,12647.26953125
2017-06-29,12416.1904296875
2017-06-30,12325.1201171875
2017-07-03,12475.3095703125
2017-07-04,12437.1298828125
2017-07-05,12453.6796875
2017-07-06,12381.25
2017-07-07,12388.6796875
2017-07-10,12445.919921875
2017-07-11,12437.01953125
2017-07-12,12626.580078125
2017-07-13,12641.330078125
2017-07-14,12631.7197265625
2017-07-17,12587.16015625
2017-07-18,12430.3896484375
2017-07-19,12452.0498046875
2017-07-20,12447.25
2017-07-21,12240.0595703125
2017-07-24,12208.9501953125
2017-07-25,12264.3095703125
2017-07-26,12305.1103515625
2017-07-27,12212.0400390625
2017-07-28,12162.7001953125
2017-07-31,12118.25
2017-08-01,12251.2900390625
2017-08-02,12181.48046875
2017-08-03,12154.7197265625
2017-08-04,12297.7197265625
2017-08-07,12257.169921875
